location,time_period,population
l8tZrJ55yzg,2023-02,425889.28586615954
l8tZrJ55yzg,2023-03,425889.28586615954
l8tZrJ55yzg,2023-04,425889.28586615954
l8tZrJ55yzg,2023-05,425889.28586615954
l8tZrJ55yzg,2023-06,425889.28586615954
l8tZrJ55yzg,2023-07,425889.28586615954
l8tZrJ55yzg,2023-08,425889.28586615954
l8tZrJ55yzg,2023-09,425889.28586615954
l8tZrJ55yzg,2023-10,425889.28586615954
l8tZrJ55yzg,2023-11,425889.28586615954
l8tZrJ55yzg,2023-12,425889.28586615954
l8tZrJ55yzg,2024-01,425296.94251791167
l8tZrJ55yzg,2024-02,425296.94251791167
l8tZrJ55yzg,2024-03,425296.94251791167
l8tZrJ55yzg,2024-04,425296.94251791167
l8tZrJ55yzg,2024-05,425296.94251791167
l8tZrJ55yzg,2024-06,425296.94251791167
l8tZrJ55yzg,2024-07,425296.94251791167
l8tZrJ55yzg,2024-08,425296.94251791167
l8tZrJ55yzg,2024-09,425296.94251791167
l8tZrJ55yzg,2024-10,425296.94251791167
l8tZrJ55yzg,2024-11,425296.94251791167
l8tZrJ55yzg,2024-12,425296.94251791167
mMGyx6JG7wj,2022-01,303525.9530641079
mMGyx6JG7wj,2022-02,303525.9530641079
mMGyx6JG7wj,2022-03,303525.9530641079
mMGyx6JG7wj,2022-04,303525.9530641079
mMGyx6JG7wj,2022-05,303525.9530641079
mMGyx6JG7wj,2022-06,303525.9530641079
mMGyx6JG7wj,2022-07,303525.9530641079
mMGyx6JG7wj,2022-08,303525.9530641079
mMGyx6JG7wj,2022-09,303525.9530641079
mMGyx6JG7wj,2022-10,303525.9530641079
mMGyx6JG7wj,2022-11,303525.9530641079
mMGyx6JG7wj,2022-12,303525.9530641079
mMGyx6JG7wj,2023-01,303522.75033488846
mMGyx6JG7wj,2023-02,303522.75033488846
mMGyx6JG7wj,2023-03,303522.75033488846
mMGyx6JG7wj,2023-04,303522.75033488846
mMGyx6JG7wj,2023-05,303522.75033488846
mMGyx6JG7wj,2023-06,303522.75033488846
mMGyx6JG7wj,2023-07,303522.75033488846
mMGyx6JG7wj,2023-08,303522.75033488846
mMGyx6JG7wj,2023-09,303522.75033488846
mMGyx6JG7wj,2023-10,303522.75033488846
mMGyx6JG7wj,2023-11,303522.75033488846
mMGyx6JG7wj,2023-12,303522.75033488846
mMGyx6JG7wj,2024-01,303100.6071051284
mMGyx6JG7wj,2024-02,303100.6071051284
mMGyx6JG7wj,2024-03,303100.6071051284
mMGyx6JG7wj,2024-04,303100.6071051284
mMGyx6JG7wj,2024-05,303100.6071051284
mMGyx6JG7wj,2024-06,303100.6071051284
mMGyx6JG7wj,2024-07,303100.6071051284
mMGyx6JG7wj,2024-08,303100.6071051284
mMGyx6JG7wj,2024-09,303100.6071051284
mMGyx6JG7wj,2024-10,303100.6071051284
mMGyx6JG7wj,2024-11,303100.6071051284
mMGyx6JG7wj,2024-12,303100.6071051284
q7VB2VrUr83,2022-01,109252.82465195723
q7VB2VrUr83,2022-02,109252.82465195723
q7VB2VrUr83,2022-03,109252.82465195723
q7VB2VrUr83,2022-04,109252.82465195723
q7VB2VrUr83,2022-05,109252.82465195723
q7VB2VrUr83,2022-06,109252.82465195723
q7VB2VrUr83,2022-07,109252.82465195723
q7VB2VrUr83,2022-08,109252.82465195723
q7VB2VrUr83,2022-09,109252.82465195723
q7VB2VrUr83,2022-10,109252.82465195723
q7VB2VrUr83,2022-11,109252.82465195723
q7VB2VrUr83,2022-12,109252.82465195723
q7VB2VrUr83,2023-01,109251.67054805462
q7VB2VrUr83,2023-02,109251.67054805462
q7VB2VrUr83,2023-03,109251.67054805462
q7VB2VrUr83,2023-04,109251.67054805462
q7VB2VrUr83,2023-05,109251.67054805462
q7VB2VrUr83,2023-06,109251.67054805462
q7VB2VrUr83,2023-07,109251.67054805462
q7VB2VrUr83,2023-08,109251.67054805462
q7VB2VrUr83,2023-09,109251.67054805462
q7VB2VrUr83,2023-10,109251.67054805462
q7VB2VrUr83,2023-11,109251.67054805462
q7VB2VrUr83,2023-12,109251.67054805462
q7VB2VrUr83,2024-01,109099.71498411839
q7VB2VrUr83,2024-02,109099.71498411839
q7VB2VrUr83,2024-03,109099.71498411839
q7VB2VrUr83,2024-04,109099.71498411839
q7VB2VrUr83,2024-05,109099.71498411839
q7VB2VrUr83,2024-06,109099.71498411839
q7VB2VrUr83,2024-07,109099.71498411839
q7VB2VrUr83,2024-08,109099.71498411839
q7VB2VrUr83,2024-09,109099.71498411839
q7VB2VrUr83,2024-10,109099.71498411839
q7VB2VrUr83,2024-11,109099.71498411839
q7VB2VrUr83,2024-12,109099.71498411839
qoayxucpZqH,2022-01,11398.807746648934
qoayxucpZqH,2022-02,11398.807746648934
qoayxucpZqH,2022-03,11398.807746648934
qoayxucpZqH,2022-04,11398.807746648934
qoayxucpZqH,2022-05,11398.807746648934
qoayxucpZqH,2022-06,11398.807746648934
qoayxucpZqH,2022-07,11398.807746648934
qoayxucpZqH,2022-08,11398.807746648934
qoayxucpZqH,2022-09,11398.807746648934
qoayxucpZqH,2022-10,11398.807746648934
qoayxucpZqH,2022-11,11398.807746648934
qoayxucpZqH,2022-12,11398.807746648934
qoayxucpZqH,2023-01,11398.687430308462
qoayxucpZqH,2023-02,11398.687430308462
qoayxucpZqH,2023-03,11398.687430308462
qoayxucpZqH,2023-04,11398.687430308462
qoayxucpZqH,2023-05,11398.687430308462
qoayxucpZqH,2023-06,11398.687430308462
qoayxucpZqH,2023-07,11398.687430308462
qoayxucpZqH,2023-08,11398.687430308462
qoayxucpZqH,2023-09,11398.687430308462
qoayxucpZqH,2023-10,11398.687430308462
qoayxucpZqH,2023-11,11398.687430308462
qoayxucpZqH,2023-12,11398.687430308462
qoayxucpZqH,2024-01,11382.833883493382
qoayxucpZqH,2024-02,11382.833883493382
qoayxucpZqH,2024-03,11382.833883493382
qoayxucpZqH,2024-04,11382.833883493382
qoayxucpZqH,2024-05,11382.833883493382
qoayxucpZqH,2024-06,11382.833883493382
qoayxucpZqH,2024-07,11382.833883493382
qoayxucpZqH,2024-08,11382.833883493382
qoayxucpZqH,2024-09,11382.833883493382
qoayxucpZqH,2024-10,11382.833883493382
qoayxucpZqH,2024-11,11382.833883493382
qoayxucpZqH,2024-12,11382.833883493382
rsZaqJl5R0A,2022-01,468335.93739844544
rsZaqJl5R0A,2022-02,468335.93739844544
rsZaqJl5R0A,2022-03,468335.93739844544
rsZaqJl5R0A,2022-04,468335.93739844544
rsZaqJl5R0A,2022-05,468335.93739844544
rsZaqJl5R0A,2022-06,468335.93739844544
rsZaqJl5R0A,2022-07,468335.93739844544
rsZaqJl5R0A,2022-08,468335.93739844544
rsZaqJl5R0A,2022-09,468335.93739844544
rsZaqJl5R0A,2022-10,468335.93739844544
rsZaqJl5R0A,2022-11,468335.93739844544
rsZaqJl5R0A,2022-12,468335.93739844544
rsZaqJl5R0A,2023-01,468330.9935715953
rsZaqJl5R0A,2023-02,468330.9935715953
rsZaqJl5R0A,2023-03,468330.9935715953
rsZaqJl5R0A,2023-04,468330.9935715953
rsZaqJl5R0A,2023-05,468330.9935715953
rsZaqJl5R0A,2023-06,468330.9935715953
rsZaqJl5R0A,2023-07,468330.9935715953
rsZaqJl5R0A,2023-08,468330.9935715953
rsZaqJl5R0A,2023-09,468330.9935715953
rsZaqJl5R0A,2023-10,468330.9935715953
rsZaqJl5R0A,2023-11,468330.9935715953
rsZaqJl5R0A,2023-12,468330.9935715953
rsZaqJl5R0A,2024-01,467679.6333232749
rsZaqJl5R0A,2024-02,467679.6333232749
rsZaqJl5R0A,2024-03,467679.6333232749
rsZaqJl5R0A,2024-04,467679.6333232749
rsZaqJl5R0A,2024-05,467679.6333232749
rsZaqJl5R0A,2024-06,467679.6333232749
rsZaqJl5R0A,2024-07,467679.6333232749
rsZaqJl5R0A,2024-08,467679.6333232749
rsZaqJl5R0A,2024-09,467679.6333232749
rsZaqJl5R0A,2024-10,467679.6333232749
rsZaqJl5R0A,2024-11,467679.6333232749
rsZaqJl5R0A,2024-12,467679.6333232749
t9XsLKdMwA1,2022-01,519580.10224865656
t9XsLKdMwA1,2022-02,519580.10224865656
t9XsLKdMwA1,2022-03,519580.10224865656
t9XsLKdMwA1,2022-04,519580.10224865656
t9XsLKdMwA1,2022-05,519580.10224865656
t9XsLKdMwA1,2022-06,519580.10224865656
t9XsLKdMwA1,2022-07,519580.10224865656
t9XsLKdMwA1,2022-08,519580.10224865656
t9XsLKdMwA1,2022-09,519580.10224865656
t9XsLKdMwA1,2022-10,519580.10224865656
t9XsLKdMwA1,2022-11,519580.10224865656
t9XsLKdMwA1,2022-12,519580.10224865656
t9XsLKdMwA1,2023-01,519574.6176414627
t9XsLKdMwA1,2023-02,519574.6176414627
t9XsLKdMwA1,2023-03,519574.6176414627
t9XsLKdMwA1,2023-04,519574.6176414627
t9XsLKdMwA1,2023-05,519574.6176414627
t9XsLKdMwA1,2023-06,519574.6176414627
t9XsLKdMwA1,2023-07,519574.6176414627
t9XsLKdMwA1,2023-08,519574.6176414627
t9XsLKdMwA1,2023-09,519574.6176414627
t9XsLKdMwA1,2023-10,519574.6176414627
t9XsLKdMwA1,2023-11,519574.6176414627
t9XsLKdMwA1,2023-12,519574.6176414627
t9XsLKdMwA1,2024-01,518852.5573583938
t9XsLKdMwA1,2024-02,518852.5573583938
t9XsLKdMwA1,2024-03,518852.5573583938
t9XsLKdMwA1,2024-04,518852.5573583938
t9XsLKdMwA1,2024-05,518852.5573583938
t9XsLKdMwA1,2024-06,518852.5573583938
t9XsLKdMwA1,2024-07,518852.5573583938
t9XsLKdMwA1,2024-08,518852.5573583938
t9XsLKdMwA1,2024-09,518852.5573583938
t9XsLKdMwA1,2024-10,518852.5573583938
t9XsLKdMwA1,2024-11,518852.5573583938
t9XsLKdMwA1,2024-12,518852.5573583938
tSE6ctwvZmP,2022-01,46360.53530086062
tSE6ctwvZmP,2022-02,46360.53530086062
tSE6ctwvZmP,2022-03,46360.53530086062
tSE6ctwvZmP,2022-04,46360.53530086062
tSE6ctwvZmP,2022-05,46360.53530086062
tSE6ctwvZmP,2022-06,46360.53530086062
tSE6ctwvZmP,2022-07,46360.53530086062
tSE6ctwvZmP,2022-08,46360.53530086062
tSE6ctwvZmP,2022-09,46360.53530086062
tSE6ctwvZmP,2022-10,46360.53530086062
tSE6ctwvZmP,2022-11,46360.53530086062
tSE6ctwvZmP,2022-12,46360.53530086062
tSE6ctwvZmP,2023-01,46360.04626097495
tSE6ctwvZmP,2023-02,46360.04626097495
tSE6ctwvZmP,2023-03,46360.04626097495
tSE6ctwvZmP,2023-04,46360.04626097495
tSE6ctwvZmP,2023-05,46360.04626097495
tSE6ctwvZmP,2023-06,46360.04626097495
tSE6ctwvZmP,2023-07,46360.04626097495
tSE6ctwvZmP,2023-08,46360.04626097495
tSE6ctwvZmP,2023-09,46360.04626097495
tSE6ctwvZmP,2023-10,46360.04626097495
tSE6ctwvZmP,2023-11,46360.04626097495
tSE6ctwvZmP,2023-12,46360.04626097495
tSE6ctwvZmP,2024-01,46295.58520868595
tSE6ctwvZmP,2024-02,46295.58520868595
tSE6ctwvZmP,2024-03,46295.58520868595
tSE6ctwvZmP,2024-04,46295.58520868595
tSE6ctwvZmP,2024-05,46295.58520868595
tSE6ctwvZmP,2024-06,46295.58520868595
tSE6ctwvZmP,2024-07,46295.58520868595
tSE6ctwvZmP,2024-08,46295.58520868595
tSE6ctwvZmP,2024-09,46295.58520868595
tSE6ctwvZmP,2024-10,46295.58520868595
tSE6ctwvZmP,2024-11,46295.58520868595
tSE6ctwvZmP,2024-12,46295.58520868595
uHEl9oRZm8L,2022-01,157572.01453752688
uHEl9oRZm8L,2022-02,157572.01453752688
uHEl9oRZm8L,2022-03,157572.01453752688
uHEl9oRZm8L,2022-04,157572.01453752688
uHEl9oRZm8L,2022-05,157572.01453752688
uHEl9oRZm8L,2022-06,157572.01453752688
uHEl9oRZm8L,2022-07,157572.01453752688
uHEl9oRZm8L,2022-08,157572.01453752688
uHEl9oRZm8L,2022-09,157572.01453752688
uHEl9oRZm8L,2022-10,157572.01453752688
uHEl9oRZm8L,2022-11,157572.01453752688
uHEl9oRZm8L,2022-12,157572.01453752688
uHEl9oRZm8L,2023-01,157570.35195560043
uHEl9oRZm8L,2023-02,157570.35195560043
uHEl9oRZm8L,2023-03,157570.35195560043
uHEl9oRZm8L,2023-04,157570.35195560043
uHEl9oRZm8L,2023-05,157570.35195560043
uHEl9oRZm8L,2023-06,157570.35195560043
uHEl9oRZm8L,2023-07,157570.35195560043
uHEl9oRZm8L,2023-08,157570.35195560043
uHEl9oRZm8L,2023-09,157570.35195560043
uHEl9oRZm8L,2023-10,157570.35195560043
uHEl9oRZm8L,2023-11,157570.35195560043
uHEl9oRZm8L,2023-12,157570.35195560043
uHEl9oRZm8L,2024-01,157351.27517116035
uHEl9oRZm8L,2024-02,157351.27517116035
uHEl9oRZm8L,2024-03,157351.27517116035
uHEl9oRZm8L,2024-04,157351.27517116035
uHEl9oRZm8L,2024-05,157351.27517116035
uHEl9oRZm8L,2024-06,157351.27517116035
uHEl9oRZm8L,2024-07,157351.27517116035
uHEl9oRZm8L,2024-08,157351.27517116035
uHEl9oRZm8L,2024-09,157351.27517116035
uHEl9oRZm8L,2024-10,157351.27517116035
uHEl9oRZm8L,2024-11,157351.27517116035
uHEl9oRZm8L,2024-12,157351.27517116035
uyGkoQ4F9rT,2022-01,142150.90749478157
uyGkoQ4F9rT,2022-02,142150.90749478157
uyGkoQ4F9rT,2022-03,142150.90749478157
uyGkoQ4F9rT,2022-04,142150.90749478157
uyGkoQ4F9rT,2022-05,142150.90749478157
uyGkoQ4F9rT,2022-06,142150.90749478157
uyGkoQ4F9rT,2022-07,142150.90749478157
uyGkoQ4F9rT,2022-08,142150.90749478157
uyGkoQ4F9rT,2022-09,142150.90749478157
uyGkoQ4F9rT,2022-10,142150.90749478157
uyGkoQ4F9rT,2022-11,142150.90749478157
uyGkoQ4F9rT,2022-12,142150.90749478157
uyGkoQ4F9rT,2023-01,142149.40788577916
uyGkoQ4F9rT,2023-02,142149.40788577916
uyGkoQ4F9rT,2023-03,142149.40788577916
uyGkoQ4F9rT,2023-04,142149.40788577916
uyGkoQ4F9rT,2023-05,142149.40788577916
uyGkoQ4F9rT,2023-06,142149.40788577916
uyGkoQ4F9rT,2023-07,142149.40788577916
uyGkoQ4F9rT,2023-08,142149.40788577916
uyGkoQ4F9rT,2023-09,142149.40788577916
uyGkoQ4F9rT,2023-10,142149.40788577916
uyGkoQ4F9rT,2023-11,142149.40788577916
uyGkoQ4F9rT,2023-12,142149.40788577916
uyGkoQ4F9rT,2024-01,141951.7148728288
uyGkoQ4F9rT,2024-02,141951.7148728288
uyGkoQ4F9rT,2024-03,141951.7148728288
uyGkoQ4F9rT,2024-04,141951.7148728288
uyGkoQ4F9rT,2024-05,141951.7148728288
uyGkoQ4F9rT,2024-06,141951.7148728288
uyGkoQ4F9rT,2024-07,141951.7148728288
uyGkoQ4F9rT,2024-08,141951.7148728288
uyGkoQ4F9rT,2024-09,141951.7148728288
uyGkoQ4F9rT,2024-10,141951.7148728288
uyGkoQ4F9rT,2024-11,141951.7148728288
uyGkoQ4F9rT,2024-12,141951.7148728288
vjL1uSC10Jh,2022-01,145364.32001485748
vjL1uSC10Jh,2022-02,145364.32001485748
vjL1uSC10Jh,2022-03,145364.32001485748
vjL1uSC10Jh,2022-04,145364.32001485748
vjL1uSC10Jh,2022-05,145364.32001485748
vjL1uSC10Jh,2022-06,145364.32001485748
vjL1uSC10Jh,2022-07,145364.32001485748
vjL1uSC10Jh,2022-08,145364.32001485748
vjL1uSC10Jh,2022-09,145364.32001485748
vjL1uSC10Jh,2022-10,145364.32001485748
vjL1uSC10Jh,2022-11,145364.32001485748
vjL1uSC10Jh,2022-12,145364.32001485748
vjL1uSC10Jh,2023-01,145362.7853408999
vjL1uSC10Jh,2023-02,145362.7853408999
vjL1uSC10Jh,2023-03,145362.7853408999
vjL1uSC10Jh,2023-04,145362.7853408999
vjL1uSC10Jh,2023-05,145362.7853408999
vjL1uSC10Jh,2023-06,145362.7853408999
vjL1uSC10Jh,2023-07,145362.7853408999
vjL1uSC10Jh,2023-08,145362.7853408999
vjL1uSC10Jh,2023-09,145362.7853408999
vjL1uSC10Jh,2023-10,145362.7853408999
vjL1uSC10Jh,2023-11,145362.7853408999
vjL1uSC10Jh,2023-12,145362.7853408999
vjL1uSC10Jh,2024-01,145160.61396668525
vjL1uSC10Jh,2024-02,145160.61396668525
vjL1uSC10Jh,2024-03,145160.61396668525
vjL1uSC10Jh,2024-04,145160.61396668525
vjL1uSC10Jh,2024-05,145160.61396668525
vjL1uSC10Jh,2024-06,145160.61396668525
vjL1uSC10Jh,2024-07,145160.61396668525
vjL1uSC10Jh,2024-08,145160.61396668525
vjL1uSC10Jh,2024-09,145160.61396668525
vjL1uSC10Jh,2024-10,145160.61396668525
vjL1uSC10Jh,2024-11,145160.61396668525
vjL1uSC10Jh,2024-12,145160.61396668525
wYKHZ0iyjfd,2022-01,465783.3780091386
wYKHZ0iyjfd,2022-02,465783.3780091386
wYKHZ0iyjfd,2022-03,465783.3780091386
wYKHZ0iyjfd,2022-04,465783.3780091386
wYKHZ0iyjfd,2022-05,465783.3780091386
wYKHZ0iyjfd,2022-06,465783.3780091386
wYKHZ0iyjfd,2022-07,465783.3780091386
wYKHZ0iyjfd,2022-08,465783.3780091386
wYKHZ0iyjfd,2022-09,465783.3780091386
wYKHZ0iyjfd,2022-10,465783.3780091386
wYKHZ0iyjfd,2022-11,465783.3780091386
wYKHZ0iyjfd,2022-12,465783.3780091386
wYKHZ0iyjfd,2023-01,465778.459370081
wYKHZ0iyjfd,2023-02,465778.459370081
wYKHZ0iyjfd,2023-03,465778.459370081
wYKHZ0iyjfd,2023-04,465778.459370081
wYKHZ0iyjfd,2023-05,465778.459370081
wYKHZ0iyjfd,2023-06,465778.459370081
wYKHZ0iyjfd,2023-07,465778.459370081
wYKHZ0iyjfd,2023-08,465778.459370081
wYKHZ0iyjfd,2023-09,465778.459370081
wYKHZ0iyjfd,2023-10,465778.459370081
wYKHZ0iyjfd,2023-11,465778.459370081
wYKHZ0iyjfd,2023-12,465778.459370081
wYKHZ0iyjfd,2024-01,465130.68659859453
wYKHZ0iyjfd,2024-02,465130.68659859453
wYKHZ0iyjfd,2024-03,465130.68659859453
wYKHZ0iyjfd,2024-04,465130.68659859453
wYKHZ0iyjfd,2024-05,465130.68659859453
wYKHZ0iyjfd,2024-06,465130.68659859453
wYKHZ0iyjfd,2024-07,465130.68659859453
wYKHZ0iyjfd,2024-08,465130.68659859453
wYKHZ0iyjfd,2024-09,465130.68659859453
wYKHZ0iyjfd,2024-10,465130.68659859453
wYKHZ0iyjfd,2024-11,465130.68659859453
wYKHZ0iyjfd,2024-12,465130.68659859453
xGQwwqLQ819,2022-01,233853.9407814337
xGQwwqLQ819,2022-02,233853.9407814337
xGQwwqLQ819,2022-03,233853.9407814337
xGQwwqLQ819,2022-04,233853.9407814337
xGQwwqLQ819,2022-05,233853.9407814337
xGQwwqLQ819,2022-06,233853.9407814337
xGQwwqLQ819,2022-07,233853.9407814337
xGQwwqLQ819,2022-08,233853.9407814337
xGQwwqLQ819,2022-09,233853.9407814337
xGQwwqLQ819,2022-10,233853.9407814337
xGQwwqLQ819,2022-11,233853.9407814337
xGQwwqLQ819,2022-12,233853.9407814337
xGQwwqLQ819,2023-01,233851.47873106188
xGQwwqLQ819,2023-02,233851.47873106188
xGQwwqLQ819,2023-03,233851.47873106188
xGQwwqLQ819,2023-04,233851.47873106188
xGQwwqLQ819,2023-05,233851.47873106188
xGQwwqLQ819,2023-06,233851.47873106188
xGQwwqLQ819,2023-07,233851.47873106188
xGQwwqLQ819,2023-08,233851.47873106188
xGQwwqLQ819,2023-09,233851.47873106188
xGQwwqLQ819,2023-10,233851.47873106188
xGQwwqLQ819,2023-11,233851.47873106188
xGQwwqLQ819,2023-12,233851.47873106188
xGQwwqLQ819,2024-01,233526.9420288127
xGQwwqLQ819,2024-02,233526.9420288127
xGQwwqLQ819,2024-03,233526.9420288127
xGQwwqLQ819,2024-04,233526.9420288127
xGQwwqLQ819,2024-05,233526.9420288127
xGQwwqLQ819,2024-06,233526.9420288127
xGQwwqLQ819,2024-07,233526.9420288127
xGQwwqLQ819,2024-08,233526.9420288127
xGQwwqLQ819,2024-09,233526.9420288127
xGQwwqLQ819,2024-10,233526.9420288127
xGQwwqLQ819,2024-11,233526.9420288127
xGQwwqLQ819,2024-12,233526.9420288127
yP2GELa6inf,2022-01,695701.1959459891
yP2GELa6inf,2022-02,695701.1959459891
yP2GELa6inf,2022-03,695701.1959459891
yP2GELa6inf,2022-04,695701.1959459891
yP2GELa6inf,2022-05,695701.1959459891
yP2GELa6inf,2022-06,695701.1959459891
yP2GELa6inf,2022-07,695701.1959459891
yP2GELa6inf,2022-08,695701.1959459891
yP2GELa6inf,2022-09,695701.1959459891
yP2GELa6inf,2022-10,695701.1959459891
yP2GELa6inf,2022-11,695701.1959459891
yP2GELa6inf,2022-12,695701.1959459891
yP2GELa6inf,2023-01,695693.8517615963
yP2GELa6inf,2023-02,695693.8517615963
yP2GELa6inf,2023-03,695693.8517615963
yP2GELa6inf,2023-04,695693.8517615963
yP2GELa6inf,2023-05,695693.8517615963
yP2GELa6inf,2023-06,695693.8517615963
yP2GELa6inf,2023-07,695693.8517615963
yP2GELa6inf,2023-08,695693.8517615963
yP2GELa6inf,2023-09,695693.8517615963
yP2GELa6inf,2023-10,695693.8517615963
yP2GELa6inf,2023-11,695693.8517615963
yP2GELa6inf,2023-12,695693.8517615963
yP2GELa6inf,2024-01,694726.2088298192
yP2GELa6inf,2024-02,694726.2088298192
yP2GELa6inf,2024-03,694726.2088298192
yP2GELa6inf,2024-04,694726.2088298192
yP2GELa6inf,2024-05,694726.2088298192
yP2GELa6inf,2024-06,694726.2088298192
yP2GELa6inf,2024-07,694726.2088298192
yP2GELa6inf,2024-08,694726.2088298192
yP2GELa6inf,2024-09,694726.2088298192
yP2GELa6inf,2024-10,694726.2088298192
yP2GELa6inf,2024-11,694726.2088298192
yP2GELa6inf,2024-12,694726.2088298192
ycBkX3TlIrL,2022-01,259824.6383739198
ycBkX3TlIrL,2022-02,259824.6383739198
ycBkX3TlIrL,2022-03,259824.6383739198
ycBkX3TlIrL,2022-04,259824.6383739198
ycBkX3TlIrL,2022-05,259824.6383739198
ycBkX3TlIrL,2022-06,259824.6383739198
ycBkX3TlIrL,2022-07,259824.6383739198
ycBkX3TlIrL,2022-08,259824.6383739198
ycBkX3TlIrL,2022-09,259824.6383739198
ycBkX3TlIrL,2022-10,259824.6383739198
ycBkX3TlIrL,2022-11,259824.6383739198
ycBkX3TlIrL,2022-12,259824.6383739198
ycBkX3TlIrL,2023-01,259821.89555283455
ycBkX3TlIrL,2023-02,259821.89555283455
ycBkX3TlIrL,2023-03,259821.89555283455
ycBkX3TlIrL,2023-04,259821.89555283455
ycBkX3TlIrL,2023-05,259821.89555283455
ycBkX3TlIrL,2023-06,259821.89555283455
ycBkX3TlIrL,2023-07,259821.89555283455
ycBkX3TlIrL,2023-08,259821.89555283455
ycBkX3TlIrL,2023-09,259821.89555283455
ycBkX3TlIrL,2023-10,259821.89555283455
ycBkX3TlIrL,2023-11,259821.89555283455
ycBkX3TlIrL,2023-12,259821.89555283455
ycBkX3TlIrL,2024-01,259460.52955378534
ycBkX3TlIrL,2024-02,259460.52955378534
ycBkX3TlIrL,2024-03,259460.52955378534
ycBkX3TlIrL,2024-04,259460.52955378534
ycBkX3TlIrL,2024-05,259460.52955378534
ycBkX3TlIrL,2024-06,259460.52955378534
ycBkX3TlIrL,2024-07,259460.52955378534
ycBkX3TlIrL,2024-08,259460.52955378534
ycBkX3TlIrL,2024-09,259460.52955378534
ycBkX3TlIrL,2024-10,259460.52955378534
ycBkX3TlIrL,2024-11,259460.52955378534
ycBkX3TlIrL,2024-12,259460.52955378534
zkFZKX5RX1A,2022-01,58302.826951163355
zkFZKX5RX1A,2022-02,58302.826951163355
zkFZKX5RX1A,2022-03,58302.826951163355
zkFZKX5RX1A,2022-04,58302.826951163355
zkFZKX5RX1A,2022-05,58302.826951163355
zkFZKX5RX1A,2022-06,58302.826951163355
zkFZKX5RX1A,2022-07,58302.826951163355
zkFZKX5RX1A,2022-08,58302.826951163355
zkFZKX5RX1A,2022-09,58302.826951163355
zkFZKX5RX1A,2022-10,58302.826951163355
zkFZKX5RX1A,2022-11,58302.826951163355
zkFZKX5RX1A,2022-12,58302.826951163355
zkFZKX5RX1A,2023-01,58302.21199743339
zkFZKX5RX1A,2023-02,58302.21199743339
zkFZKX5RX1A,2023-03,58302.21199743339
zkFZKX5RX1A,2023-04,58302.21199743339
zkFZKX5RX1A,2023-05,58302.21199743339
zkFZKX5RX1A,2023-06,58302.21199743339
zkFZKX5RX1A,2023-07,58302.21199743339
zkFZKX5RX1A,2023-08,58302.21199743339
zkFZKX5RX1A,2023-09,58302.21199743339
zkFZKX5RX1A,2023-10,58302.21199743339
zkFZKX5RX1A,2023-11,58302.21199743339
zkFZKX5RX1A,2023-12,58302.21199743339
zkFZKX5RX1A,2024-01,58221.12906051056
zkFZKX5RX1A,2024-02,58221.12906051056
zkFZKX5RX1A,2024-03,58221.12906051056
zkFZKX5RX1A,2024-04,58221.12906051056
zkFZKX5RX1A,2024-05,58221.12906051056
zkFZKX5RX1A,2024-06,58221.12906051056
zkFZKX5RX1A,2024-07,58221.12906051056
zkFZKX5RX1A,2024-08,58221.12906051056
zkFZKX5RX1A,2024-09,58221.12906051056
zkFZKX5RX1A,2024-10,58221.12906051056
zkFZKX5RX1A,2024-11,58221.12906051056
zkFZKX5RX1A,2024-12,58221.12906051056
