location,time_period,disease_cases
l8tZrJ55yzg,202201,0.0
l8tZrJ55yzg,202202,0.0
l8tZrJ55yzg,202203,0.0
l8tZrJ55yzg,202204,0.0
l8tZrJ55yzg,202205,0.0
l8tZrJ55yzg,202206,0.0
l8tZrJ55yzg,202207,2.0
l8tZrJ55yzg,202208,12.0
l8tZrJ55yzg,202209,64.0
l8tZrJ55yzg,202210,42.0
l8tZrJ55yzg,202211,37.0
l8tZrJ55yzg,202212,18.0
l8tZrJ55yzg,202301,5.0
l8tZrJ55yzg,202302,3.0
l8tZrJ55yzg,202303,0.0
l8tZrJ55yzg,202304,2.0
l8tZrJ55yzg,202305,2.0
l8tZrJ55yzg,202306,4.0
l8tZrJ55yzg,202307,0.0
l8tZrJ55yzg,202308,23.0
l8tZrJ55yzg,202309,26.0
l8tZrJ55yzg,202310,60.0
l8tZrJ55yzg,202311,8.0
l8tZrJ55yzg,202312,1.0
l8tZrJ55yzg,202401,6.0
l8tZrJ55yzg,202402,3.0
l8tZrJ55yzg,202403,4.0
l8tZrJ55yzg,202404,3.0
l8tZrJ55yzg,202405,4.0
l8tZrJ55yzg,202406,3.0
l8tZrJ55yzg,202407,11.0
l8tZrJ55yzg,202408,29.0
l8tZrJ55yzg,202409,63.0
l8tZrJ55yzg,202410,67.0
l8tZrJ55yzg,202411,31.0
l8tZrJ55yzg,202412,1.0
mMGyx6JG7wj,202201,0.0
mMGyx6JG7wj,202202,0.0
mMGyx6JG7wj,202203,0.0
mMGyx6JG7wj,202204,0.0
mMGyx6JG7wj,202205,0.0
mMGyx6JG7wj,202206,1.0
mMGyx6JG7wj,202207,27.0
mMGyx6JG7wj,202208,38.0
mMGyx6JG7wj,202209,46.0
mMGyx6JG7wj,202210,46.0
mMGyx6JG7wj,202211,12.0
mMGyx6JG7wj,202212,2.0
mMGyx6JG7wj,202301,1.0
mMGyx6JG7wj,202302,0.0
mMGyx6JG7wj,202303,4.0
mMGyx6JG7wj,202304,1.0
mMGyx6JG7wj,202305,0.0
mMGyx6JG7wj,202306,2.0
mMGyx6JG7wj,202307,6.0
mMGyx6JG7wj,202308,13.0
mMGyx6JG7wj,202309,22.0
mMGyx6JG7wj,202310,15.0
mMGyx6JG7wj,202311,5.0
mMGyx6JG7wj,202312,1.0
mMGyx6JG7wj,202401,2.0
mMGyx6JG7wj,202402,3.0
mMGyx6JG7wj,202403,1.0
mMGyx6JG7wj,202404,1.0
mMGyx6JG7wj,202405,0.0
mMGyx6JG7wj,202406,3.0
mMGyx6JG7wj,202407,5.0
mMGyx6JG7wj,202408,12.0
mMGyx6JG7wj,202409,43.0
mMGyx6JG7wj,202410,45.0
mMGyx6JG7wj,202411,36.0
mMGyx6JG7wj,202412,2.0
q7VB2VrUr83,202201,0.0
q7VB2VrUr83,202202,0.0
q7VB2VrUr83,202203,0.0
q7VB2VrUr83,202204,1.0
q7VB2VrUr83,202205,0.0
q7VB2VrUr83,202206,0.0
q7VB2VrUr83,202207,1.0
q7VB2VrUr83,202208,1.0
q7VB2VrUr83,202209,43.0
q7VB2VrUr83,202210,6.0
q7VB2VrUr83,202211,14.0
q7VB2VrUr83,202212,5.0
q7VB2VrUr83,202301,7.0
q7VB2VrUr83,202302,8.0
q7VB2VrUr83,202303,0.0
q7VB2VrUr83,202304,6.0
q7VB2VrUr83,202305,6.0
q7VB2VrUr83,202306,4.0
q7VB2VrUr83,202307,27.0
q7VB2VrUr83,202308,11.0
q7VB2VrUr83,202309,1.0
q7VB2VrUr83,202310,38.0
q7VB2VrUr83,202311,2.0
q7VB2VrUr83,202312,3.0
q7VB2VrUr83,202401,6.0
q7VB2VrUr83,202402,3.0
q7VB2VrUr83,202403,2.0
q7VB2VrUr83,202404,1.0
q7VB2VrUr83,202405,1.0
q7VB2VrUr83,202406,7.0
q7VB2VrUr83,202407,11.0
q7VB2VrUr83,202408,28.0
q7VB2VrUr83,202409,114.0
q7VB2VrUr83,202410,185.0
q7VB2VrUr83,202411,76.0
q7VB2VrUr83,202412,0.0
qoayxucpZqH,202201,0.0
qoayxucpZqH,202202,0.0
qoayxucpZqH,202203,0.0
qoayxucpZqH,202204,0.0
qoayxucpZqH,202205,0.0
qoayxucpZqH,202206,0.0
qoayxucpZqH,202207,0.0
qoayxucpZqH,202208,0.0
qoayxucpZqH,202209,2.0
qoayxucpZqH,202210,6.0
qoayxucpZqH,202211,0.0
qoayxucpZqH,202212,0.0
qoayxucpZqH,202301,0.0
qoayxucpZqH,202302,0.0
qoayxucpZqH,202303,11.0
qoayxucpZqH,202304,0.0
qoayxucpZqH,202305,0.0
qoayxucpZqH,202306,0.0
qoayxucpZqH,202307,0.0
qoayxucpZqH,202308,0.0
qoayxucpZqH,202309,0.0
qoayxucpZqH,202310,3.0
qoayxucpZqH,202311,0.0
qoayxucpZqH,202312,0.0
qoayxucpZqH,202401,0.0
qoayxucpZqH,202402,0.0
qoayxucpZqH,202403,0.0
qoayxucpZqH,202404,0.0
qoayxucpZqH,202405,0.0
qoayxucpZqH,202406,0.0
qoayxucpZqH,202407,1.0
qoayxucpZqH,202408,0.0
qoayxucpZqH,202409,12.0
qoayxucpZqH,202410,4.0
qoayxucpZqH,202411,3.0
qoayxucpZqH,202412,0.0
rsZaqJl5R0A,202201,0.0
rsZaqJl5R0A,202202,0.0
rsZaqJl5R0A,202203,0.0
rsZaqJl5R0A,202204,0.0
rsZaqJl5R0A,202205,0.0
rsZaqJl5R0A,202206,0.0
rsZaqJl5R0A,202207,221.0
rsZaqJl5R0A,202208,337.0
rsZaqJl5R0A,202209,2452.0
rsZaqJl5R0A,202210,2220.0
rsZaqJl5R0A,202211,590.0
rsZaqJl5R0A,202212,17.0
rsZaqJl5R0A,202301,1.0
rsZaqJl5R0A,202302,0.0
rsZaqJl5R0A,202303,2.0
rsZaqJl5R0A,202304,1.0
rsZaqJl5R0A,202305,0.0
rsZaqJl5R0A,202306,3.0
rsZaqJl5R0A,202307,7.0
rsZaqJl5R0A,202308,27.0
rsZaqJl5R0A,202309,45.0
rsZaqJl5R0A,202310,47.0
rsZaqJl5R0A,202311,8.0
rsZaqJl5R0A,202312,2.0
rsZaqJl5R0A,202401,11.0
rsZaqJl5R0A,202402,11.0
rsZaqJl5R0A,202403,13.0
rsZaqJl5R0A,202404,12.0
rsZaqJl5R0A,202405,9.0
rsZaqJl5R0A,202406,9.0
rsZaqJl5R0A,202407,15.0
rsZaqJl5R0A,202408,44.0
rsZaqJl5R0A,202409,98.0
rsZaqJl5R0A,202410,160.0
rsZaqJl5R0A,202411,112.0
rsZaqJl5R0A,202412,0.0
t9XsLKdMwA1,202201,2.0
t9XsLKdMwA1,202202,0.0
t9XsLKdMwA1,202203,0.0
t9XsLKdMwA1,202204,0.0
t9XsLKdMwA1,202205,2.0
t9XsLKdMwA1,202206,4.0
t9XsLKdMwA1,202207,3.0
t9XsLKdMwA1,202208,14.0
t9XsLKdMwA1,202209,121.0
t9XsLKdMwA1,202210,40.0
t9XsLKdMwA1,202211,65.0
t9XsLKdMwA1,202212,22.0
t9XsLKdMwA1,202301,2.0
t9XsLKdMwA1,202302,12.0
t9XsLKdMwA1,202303,4.0
t9XsLKdMwA1,202304,7.0
t9XsLKdMwA1,202305,4.0
t9XsLKdMwA1,202306,5.0
t9XsLKdMwA1,202307,23.0
t9XsLKdMwA1,202308,58.0
t9XsLKdMwA1,202309,61.0
t9XsLKdMwA1,202310,102.0
t9XsLKdMwA1,202311,25.0
t9XsLKdMwA1,202312,3.0
t9XsLKdMwA1,202401,6.0
t9XsLKdMwA1,202402,4.0
t9XsLKdMwA1,202403,7.0
t9XsLKdMwA1,202404,5.0
t9XsLKdMwA1,202405,4.0
t9XsLKdMwA1,202406,0.0
t9XsLKdMwA1,202407,9.0
t9XsLKdMwA1,202408,20.0
t9XsLKdMwA1,202409,59.0
t9XsLKdMwA1,202410,75.0
t9XsLKdMwA1,202411,38.0
t9XsLKdMwA1,202412,0.0
tSE6ctwvZmP,202201,0.0
tSE6ctwvZmP,202202,0.0
tSE6ctwvZmP,202203,0.0
tSE6ctwvZmP,202204,0.0
tSE6ctwvZmP,202205,0.0
tSE6ctwvZmP,202206,0.0
tSE6ctwvZmP,202207,0.0
tSE6ctwvZmP,202208,0.0
tSE6ctwvZmP,202209,6.0
tSE6ctwvZmP,202210,5.0
tSE6ctwvZmP,202211,0.0
tSE6ctwvZmP,202212,0.0
tSE6ctwvZmP,202301,0.0
tSE6ctwvZmP,202302,0.0
tSE6ctwvZmP,202303,0.0
tSE6ctwvZmP,202304,0.0
tSE6ctwvZmP,202305,1.0
tSE6ctwvZmP,202306,2.0
tSE6ctwvZmP,202307,4.0
tSE6ctwvZmP,202308,11.0
tSE6ctwvZmP,202309,5.0
tSE6ctwvZmP,202310,3.0
tSE6ctwvZmP,202311,2.0
tSE6ctwvZmP,202312,0.0
tSE6ctwvZmP,202401,1.0
tSE6ctwvZmP,202402,0.0
tSE6ctwvZmP,202403,0.0
tSE6ctwvZmP,202404,0.0
tSE6ctwvZmP,202405,0.0
tSE6ctwvZmP,202406,0.0
tSE6ctwvZmP,202407,0.0
tSE6ctwvZmP,202408,4.0
tSE6ctwvZmP,202409,6.0
tSE6ctwvZmP,202410,16.0
tSE6ctwvZmP,202411,4.0
tSE6ctwvZmP,202412,0.0
uHEl9oRZm8L,202201,0.0
uHEl9oRZm8L,202202,0.0
uHEl9oRZm8L,202203,0.0
uHEl9oRZm8L,202204,1.0
uHEl9oRZm8L,202205,0.0
uHEl9oRZm8L,202206,11.0
uHEl9oRZm8L,202207,30.0
uHEl9oRZm8L,202208,15.0
uHEl9oRZm8L,202209,64.0
uHEl9oRZm8L,202210,144.0
uHEl9oRZm8L,202211,39.0
uHEl9oRZm8L,202212,14.0
uHEl9oRZm8L,202301,0.0
uHEl9oRZm8L,202302,1.0
uHEl9oRZm8L,202303,0.0
uHEl9oRZm8L,202304,0.0
uHEl9oRZm8L,202305,13.0
uHEl9oRZm8L,202306,35.0
uHEl9oRZm8L,202307,63.0
uHEl9oRZm8L,202308,310.0
uHEl9oRZm8L,202309,467.0
uHEl9oRZm8L,202310,244.0
uHEl9oRZm8L,202311,20.0
uHEl9oRZm8L,202312,2.0
uHEl9oRZm8L,202401,3.0
uHEl9oRZm8L,202402,8.0
uHEl9oRZm8L,202403,6.0
uHEl9oRZm8L,202404,6.0
uHEl9oRZm8L,202405,4.0
uHEl9oRZm8L,202406,5.0
uHEl9oRZm8L,202407,27.0
uHEl9oRZm8L,202408,32.0
uHEl9oRZm8L,202409,50.0
uHEl9oRZm8L,202410,25.0
uHEl9oRZm8L,202411,7.0
uHEl9oRZm8L,202412,0.0
uyGkoQ4F9rT,202201,0.0
uyGkoQ4F9rT,202202,0.0
uyGkoQ4F9rT,202203,0.0
uyGkoQ4F9rT,202204,0.0
uyGkoQ4F9rT,202205,0.0
uyGkoQ4F9rT,202206,1.0
uyGkoQ4F9rT,202207,1.0
uyGkoQ4F9rT,202208,5.0
uyGkoQ4F9rT,202209,23.0
uyGkoQ4F9rT,202210,8.0
uyGkoQ4F9rT,202211,4.0
uyGkoQ4F9rT,202212,0.0
uyGkoQ4F9rT,202301,0.0
uyGkoQ4F9rT,202302,1.0
uyGkoQ4F9rT,202303,1.0
uyGkoQ4F9rT,202304,0.0
uyGkoQ4F9rT,202305,0.0
uyGkoQ4F9rT,202306,2.0
uyGkoQ4F9rT,202307,5.0
uyGkoQ4F9rT,202308,20.0
uyGkoQ4F9rT,202309,10.0
uyGkoQ4F9rT,202310,9.0
uyGkoQ4F9rT,202311,2.0
uyGkoQ4F9rT,202312,0.0
uyGkoQ4F9rT,202401,0.0
uyGkoQ4F9rT,202402,0.0
uyGkoQ4F9rT,202403,1.0
uyGkoQ4F9rT,202404,0.0
uyGkoQ4F9rT,202405,2.0
uyGkoQ4F9rT,202406,2.0
uyGkoQ4F9rT,202407,3.0
uyGkoQ4F9rT,202408,6.0
uyGkoQ4F9rT,202409,53.0
uyGkoQ4F9rT,202410,85.0
uyGkoQ4F9rT,202411,21.0
uyGkoQ4F9rT,202412,0.0
vjL1uSC10Jh,202201,0.0
vjL1uSC10Jh,202202,0.0
vjL1uSC10Jh,202203,0.0
vjL1uSC10Jh,202204,0.0
vjL1uSC10Jh,202205,1.0
vjL1uSC10Jh,202206,0.0
vjL1uSC10Jh,202207,1.0
vjL1uSC10Jh,202208,5.0
vjL1uSC10Jh,202209,11.0
vjL1uSC10Jh,202210,7.0
vjL1uSC10Jh,202211,1.0
vjL1uSC10Jh,202212,0.0
vjL1uSC10Jh,202301,1.0
vjL1uSC10Jh,202302,0.0
vjL1uSC10Jh,202303,1.0
vjL1uSC10Jh,202304,0.0
vjL1uSC10Jh,202305,0.0
vjL1uSC10Jh,202306,2.0
vjL1uSC10Jh,202307,2.0
vjL1uSC10Jh,202308,32.0
vjL1uSC10Jh,202309,30.0
vjL1uSC10Jh,202310,13.0
vjL1uSC10Jh,202311,9.0
vjL1uSC10Jh,202312,3.0
vjL1uSC10Jh,202401,2.0
vjL1uSC10Jh,202402,4.0
vjL1uSC10Jh,202403,5.0
vjL1uSC10Jh,202404,1.0
vjL1uSC10Jh,202405,1.0
vjL1uSC10Jh,202406,2.0
vjL1uSC10Jh,202407,1.0
vjL1uSC10Jh,202408,7.0
vjL1uSC10Jh,202409,9.0
vjL1uSC10Jh,202410,11.0
vjL1uSC10Jh,202411,3.0
vjL1uSC10Jh,202412,0.0
wYKHZ0iyjfd,202201,0.0
wYKHZ0iyjfd,202202,0.0
wYKHZ0iyjfd,202203,7.0
wYKHZ0iyjfd,202204,4.0
wYKHZ0iyjfd,202205,6.0
wYKHZ0iyjfd,202206,0.0
wYKHZ0iyjfd,202207,4.0
wYKHZ0iyjfd,202208,6.0
wYKHZ0iyjfd,202209,68.0
wYKHZ0iyjfd,202210,92.0
wYKHZ0iyjfd,202211,18.0
wYKHZ0iyjfd,202212,10.0
wYKHZ0iyjfd,202301,5.0
wYKHZ0iyjfd,202302,1.0
wYKHZ0iyjfd,202303,1.0
wYKHZ0iyjfd,202304,1.0
wYKHZ0iyjfd,202305,2.0
wYKHZ0iyjfd,202306,2.0
wYKHZ0iyjfd,202307,4.0
wYKHZ0iyjfd,202308,15.0
wYKHZ0iyjfd,202309,12.0
wYKHZ0iyjfd,202310,9.0
wYKHZ0iyjfd,202311,1.0
wYKHZ0iyjfd,202312,1.0
wYKHZ0iyjfd,202401,0.0
wYKHZ0iyjfd,202402,0.0
wYKHZ0iyjfd,202403,0.0
wYKHZ0iyjfd,202404,1.0
wYKHZ0iyjfd,202405,7.0
wYKHZ0iyjfd,202406,2.0
wYKHZ0iyjfd,202407,3.0
wYKHZ0iyjfd,202408,6.0
wYKHZ0iyjfd,202409,24.0
wYKHZ0iyjfd,202410,30.0
wYKHZ0iyjfd,202411,14.0
wYKHZ0iyjfd,202412,2.0
xGQwwqLQ819,202201,0.0
xGQwwqLQ819,202202,0.0
xGQwwqLQ819,202203,0.0
xGQwwqLQ819,202204,0.0
xGQwwqLQ819,202205,0.0
xGQwwqLQ819,202206,0.0
xGQwwqLQ819,202207,0.0
xGQwwqLQ819,202208,2.0
xGQwwqLQ819,202209,12.0
xGQwwqLQ819,202210,7.0
xGQwwqLQ819,202211,2.0
xGQwwqLQ819,202212,0.0
xGQwwqLQ819,202301,0.0
xGQwwqLQ819,202302,0.0
xGQwwqLQ819,202303,0.0
xGQwwqLQ819,202304,0.0
xGQwwqLQ819,202305,0.0
xGQwwqLQ819,202306,0.0
xGQwwqLQ819,202307,1.0
xGQwwqLQ819,202308,2.0
xGQwwqLQ819,202309,9.0
xGQwwqLQ819,202310,13.0
xGQwwqLQ819,202311,4.0
xGQwwqLQ819,202312,0.0
xGQwwqLQ819,202401,0.0
xGQwwqLQ819,202402,0.0
xGQwwqLQ819,202403,1.0
xGQwwqLQ819,202404,1.0
xGQwwqLQ819,202405,0.0
xGQwwqLQ819,202406,1.0
xGQwwqLQ819,202407,2.0
xGQwwqLQ819,202408,12.0
xGQwwqLQ819,202409,17.0
xGQwwqLQ819,202410,14.0
xGQwwqLQ819,202411,7.0
xGQwwqLQ819,202412,0.0
yP2GELa6inf,202201,0.0
yP2GELa6inf,202202,0.0
yP2GELa6inf,202203,1.0
yP2GELa6inf,202204,0.0
yP2GELa6inf,202205,0.0
yP2GELa6inf,202206,2.0
yP2GELa6inf,202207,6.0
yP2GELa6inf,202208,21.0
yP2GELa6inf,202209,53.0
yP2GELa6inf,202210,32.0
yP2GELa6inf,202211,17.0
yP2GELa6inf,202212,2.0
yP2GELa6inf,202301,3.0
yP2GELa6inf,202302,2.0
yP2GELa6inf,202303,1.0
yP2GELa6inf,202304,0.0
yP2GELa6inf,202305,1.0
yP2GELa6inf,202306,1.0
yP2GELa6inf,202307,2.0
yP2GELa6inf,202308,4.0
yP2GELa6inf,202309,10.0
yP2GELa6inf,202310,18.0
yP2GELa6inf,202311,8.0
yP2GELa6inf,202312,2.0
yP2GELa6inf,202401,6.0
yP2GELa6inf,202402,2.0
yP2GELa6inf,202403,2.0
yP2GELa6inf,202404,4.0
yP2GELa6inf,202405,0.0
yP2GELa6inf,202406,0.0
yP2GELa6inf,202407,0.0
yP2GELa6inf,202408,9.0
yP2GELa6inf,202409,18.0
yP2GELa6inf,202410,15.0
yP2GELa6inf,202411,9.0
yP2GELa6inf,202412,0.0
ycBkX3TlIrL,202201,0.0
ycBkX3TlIrL,202202,0.0
ycBkX3TlIrL,202203,0.0
ycBkX3TlIrL,202204,0.0
ycBkX3TlIrL,202205,0.0
ycBkX3TlIrL,202206,0.0
ycBkX3TlIrL,202207,1.0
ycBkX3TlIrL,202208,1.0
ycBkX3TlIrL,202209,13.0
ycBkX3TlIrL,202210,18.0
ycBkX3TlIrL,202211,0.0
ycBkX3TlIrL,202212,0.0
ycBkX3TlIrL,202301,0.0
ycBkX3TlIrL,202302,0.0
ycBkX3TlIrL,202303,0.0
ycBkX3TlIrL,202304,0.0
ycBkX3TlIrL,202305,0.0
ycBkX3TlIrL,202306,1.0
ycBkX3TlIrL,202307,2.0
ycBkX3TlIrL,202308,5.0
ycBkX3TlIrL,202309,9.0
ycBkX3TlIrL,202310,7.0
ycBkX3TlIrL,202311,0.0
ycBkX3TlIrL,202312,0.0
ycBkX3TlIrL,202401,0.0
ycBkX3TlIrL,202402,0.0
ycBkX3TlIrL,202403,0.0
ycBkX3TlIrL,202404,1.0
ycBkX3TlIrL,202405,2.0
ycBkX3TlIrL,202406,1.0
ycBkX3TlIrL,202407,1.0
ycBkX3TlIrL,202408,4.0
ycBkX3TlIrL,202409,9.0
ycBkX3TlIrL,202410,5.0
ycBkX3TlIrL,202411,1.0
ycBkX3TlIrL,202412,0.0
zkFZKX5RX1A,202201,0.0
zkFZKX5RX1A,202202,0.0
zkFZKX5RX1A,202203,0.0
zkFZKX5RX1A,202204,0.0
zkFZKX5RX1A,202205,0.0
zkFZKX5RX1A,202206,0.0
zkFZKX5RX1A,202207,2.0
zkFZKX5RX1A,202208,3.0
zkFZKX5RX1A,202209,15.0
zkFZKX5RX1A,202210,4.0
zkFZKX5RX1A,202211,3.0
zkFZKX5RX1A,202212,0.0
zkFZKX5RX1A,202301,0.0
zkFZKX5RX1A,202302,0.0
zkFZKX5RX1A,202303,0.0
zkFZKX5RX1A,202304,1.0
zkFZKX5RX1A,202305,0.0
zkFZKX5RX1A,202306,1.0
zkFZKX5RX1A,202307,0.0
zkFZKX5RX1A,202308,5.0
zkFZKX5RX1A,202309,4.0
zkFZKX5RX1A,202310,5.0
zkFZKX5RX1A,202311,0.0
zkFZKX5RX1A,202312,0.0
zkFZKX5RX1A,202401,0.0
zkFZKX5RX1A,202402,0.0
zkFZKX5RX1A,202403,1.0
zkFZKX5RX1A,202404,0.0
zkFZKX5RX1A,202405,0.0
zkFZKX5RX1A,202406,1.0
zkFZKX5RX1A,202407,0.0
zkFZKX5RX1A,202408,1.0
zkFZKX5RX1A,202409,6.0
zkFZKX5RX1A,202410,9.0
zkFZKX5RX1A,202411,2.0
zkFZKX5RX1A,202412,0.0
